Review,Product,Review Text,Valence,Action,Object,Feature,Ability,Agent,Environment,0,Valence Checked,Action Checked,Feature Checked,Ability Checked,Agent Checked,Environment Checked,Object Checked,_merge
http://linked.aub.edu.lb/actionrec/Review/9e0f29812dc4d679284eb0899c482262,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'This is my first gaming PC and I""m enjoying it quite a bit! It can easily run all of the games that I had wanted to pick up and I still have room for more.'}",positive,GamesAction,Games,OperatingSystem,GamingAbility,Person,Universal,,positive,GamesAction,OperatingSystem,GamingAbility,Person,Universal,Games,both
http://linked.aub.edu.lb/actionrec/Review/ec31cf114cf09ff06528702fa8b7beca,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'My kid is gamer and he has previously used other laptop for gaming but this one is best thats what he said and good to see smile on his face.This laptop is for medium to high level gamer kids.Higly recommend'},positive,GameAction,Games,Speed,GamingAbility,Person,Universal,,positive,GameAction,Speed,GamingAbility,Person,Universal,Games,both
http://linked.aub.edu.lb/actionrec/Review/147c64428dac7707a8adeb4c9d72c93b,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Awesome laptop! its fast its beautiful and its not too heavy. highly recommend.'},positive,CarryAction,Work,Lightweight,CarryingAbility,Person,Universal,,positive,CarryAction,Lightweight,CarryingAbility,Person,Universal,Work,both
http://linked.aub.edu.lb/actionrec/Review/a23790cb2124a9de7cc55289df8377cf,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Better than an entry level gaming laptop, need to upgrade the ram and add some cooling device to help cool down this laptop, especially if you play games a lot, this thing will heat up fast.'}",negative,UpgradeAction,WorkTasks,RAM,UpgradingAbility,Person,Universal,,negative,UpgradeAction,RAM,UpgradingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/08735ecb6b8c9e80e5a51d1811d78322,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Honesly the gf loves this laptop.  We got it on sale and upgraded the ram to 32 very easy. Next upgrade on it will be the spare m2 slot for more ssd.'},positive,UpgradeAction,WorkTasks,RAM,UpgradingAbility,Person,Universal,,positive,UpgradeAction,RAM,UpgradingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/0335fc3a56d6f1876e5e32423369c99e,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Great equipment. The resolution and specs ir over for my hopes before buy ir. Recommended!'},positive,ViewAction,MediaObject,ScreenResolution,ViewingAbility,Student,Home,,positive,ViewAction,ScreenResolution,ViewingAbility,Person,Universal,MediaObject,both
http://linked.aub.edu.lb/actionrec/Review/6ce3fd2bb322ae9267c8d9d8d081608e,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'This laptop is everything I needed and a major upgrade from my i3 9300. Night and day difference under heavy loads.'},positive,WorkAction,WorkTasks,Processor,WorkingAbility,Person,Universal,,positive,WorkAction,Processor,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/de44d619575bde28832efdfe78349d4d,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Good product. Works great. fast downloads. Clear graphics  great resolution'},positive,DownLoadAction,Data,GraphicsCardDriver,DownloadingAbility,Person,Home,,positive,DownLoadAction,GraphicsCardDriver,DownloadingAbility,Person,Home,Data,both
http://linked.aub.edu.lb/actionrec/Review/6f4bfd0f9c95ab962ea0d0405834a581,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Bought for a teenage gamer, he loves it, uses it daily. Cooling system comes on as soon as a game is opened to keep the system running well.'}",positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Home,,positive,PlayAction,GraphicsProcessingUnit,PlayingAbility,Gamers,Home,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/04a73894fcfd15d21984258ef2dcfd87,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Purched for school but has a software issue that requirs the computer to be shutdown to log back in after its been closed for more than 12-24 hours (the pin code wont let you log back in) so if you need to save work and forget to do so prior to closing it youll probably lose it. Googled the problem and the most i could find was that it was a know issue.'},negative,UseAction,WorkTasks,Software,UsingAbility,Person,Universal,,negative,UseAction,Software,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/b2cf70d8da29f236ee0509eb2cfec0e5,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'It does computer things well and has trippy lights'},positive,WorkAction,WorkTasks,SoundQuality,WorkingAbility,Person,Universal,,positive,UseAction,BackLight,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/84674d81298adb568e5f3cd6cbd41588,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'The laptop runs well, the games both fps and graphics are well optimized.'}",positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Universal,,positive,PlayAction,GraphicsProcessingUnit,PlayingAbility,Person,Universal,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/fd82bc93c4d8e49346224c3a218fe9b8,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'My internet provider gives me McAfee for free. When the ""free"" version preinstalled ran out, havoc was unleased.  It took two and a half hours on the phone with a tech to clear up the problem. There was some noxious program installed on the laptop prior to delivery that started when the free subscription ran out, but I was told would have been triggered had I done an uninstall on McAfee prior to installing the version provided by my internet provider. Never have I encountered a problem like this with prior laptop purchases. Of course none of them were from Best Buy or an Acer laptop.'}",negative,InstallAction,ApplicationsDownload,Software,InstallingAbility,Person,Home,,negative,InstallAction,Software,InstallingAbility,Person,Home,ApplicationsDownload,both
http://linked.aub.edu.lb/actionrec/Review/28fd9b662b683b4d805c49bf5a6878af,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Lots of control over fans,gpu and no restrictions. Also when conntected to power you forget its a laptop with how well it performs'}",positive,ConnectAction,Sound,PowerConsumption,ConnectingAbility,Person,Universal,,positive,ConnectAction,PowerConsumption,ConnectingAbility,Person,Universal,Sound,both
http://linked.aub.edu.lb/actionrec/Review/fe9e5521d636365aec9e64bd3e5edcf2,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Love everything about it. Pair with a blue tooth speaker for enhanced sound.'},positive,PairAction,Sound,Bluetooth,PairingAbility,Person,Universal,,positive,PairAction,Bluetooth,PairingAbility,Person,Universal,Sound,both
http://linked.aub.edu.lb/actionrec/Review/92aed1b934d35e41e7e8219e336e56d1,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Better than expected. Was looking for a laptop for school and gaming. This is great!'},positive,WorkAction,WorkTasks,,WorkingAbility,Student,Home,,positive,WorkAction,LaptopModel,WorkingAbility,Student,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/92f488b7f8e1be3a350350b199c66025,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Laptop is built well and feels like quality. Screen is really nice. Charging port is directly in the middle on the back which is not ideal but not a deal breaker.'},positive,ChargeAction,Electricity,ChargingPort,ChargingAbility,Person,Universal,,negative,ChargeAction,ChargingPort,ChargingAbility,Person,Universal,Electricity,both
http://linked.aub.edu.lb/actionrec/Review/a1f923d5c213d2de86dde3582338bc5a,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Literally the best of all worlds. My basic prerequisites were a top of the line processor and a good screen. Nothing else had this combination for this price point for a 16"" screen. The intel i7-13700HX is perfect for my needs, was mainly looking for a higher core/thread count processor. I""ve seen better QHD screens. This feels more like a FHD. Refresh rate is well, normal for a 165hz. Cooling is excellent. Feels pretty lightweight compared to other laptops. Good array of ports. Speakers are mid, but its fine, they are loud enough. The charger is a brick. Overall pretty stacked for the price point. Good buy.'}",positive,UseAction,WorkTasks,Speakers,UsingAbility,Person,Universal,,positive,UseAction,Speakers,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/e6374b7137ff77eb7107eb4d57dad919,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Wow, what a great laptop for the price!  Incredibly fast, beautiful keyboard RGB""s.  I upgraded the RAM and SSD, which was very easy.  This really is a great deal.  I""d recommend it to anyone!'}",positive,UpgradeAction,WorkTasks,Hardware,UpgradingAbility,Person,Universal,,positive,UpgradeAction,Hardware,UpgradingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/5c34e0931c3232b4670032bcbc3cda35,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'GOOD LAPTOP FOR HARD GAMES, GREAT SOUND AND QUAILITY'}",positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Universal,,positive,PlayAction,GraphicsProcessingUnit,PlayingAbility,Person,Universal,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/04744aff2d44658fbfec46ee801a099f,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Good product, definitely worth the price. Can definitely run heavy games.'}",positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Universal,,positive,PlayAction,GraphicsProcessingUnit,PlayingAbility,Person,Universal,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/b95f11697adb9a5542cb949738dc6398,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'It plays good in new games althought it has a 4060 it meets my expectations'},positive,GameAction,Games,Processor,GamingAbility,Person,Universal,,positive,GameAction,Processor,GamingAbility,Person,Universal,Games,both
http://linked.aub.edu.lb/actionrec/Review/079f46f14005018c4b12d90a4d1bb2ec,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Good quality and sound. Sleek look. A bit heavy but overall a good buy'},positive,WorkAction,WorkTasks,Quality,WorkingAbility,Person,Universal,,positive,WorkAction,Quality,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/e71876e68ffea4ba2d4b609921d94ca8,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Paid 1189 with taxes. Probably the perfect laptop. Types pretty good.'},positive,TypeAction,WorkTasks,Keyboard,TypingAbility,Person,Universal,,positive,TypeAction,Keyboard,TypingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/db359a6a888825d08733a82786e324d6,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Fast and great graphics. Does exactly what I need and then some.'},positive,SurfAction,Websites,Speed,SurfingAbility,Person,Universal,,positive,ViewAction,GraphicsQuality,WatchingAbility,Person,Universal,Websites,both
http://linked.aub.edu.lb/actionrec/Review/ae7e0fb924b853e3b468e95828ccd55d,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Excellent game laptop all. Needs and then some great laptop'},positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Home,,positive,PlayAction,GraphicsProcessingUnit,PlayingAbility,Person,Home,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/5a372268b7e554d5521d5ce8f1cc5d23,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Awesome computer! It handles multiple software seamlessly with incredible performance. The 16"" screen makes work comfortable. The charger is a bit heavy and not the most portable, but it makes sense given the powerhouse this machine is. It""s hands down the best computer I""ve ever owned.'}",positive,UseAction,WorkTasks,Speed,UsingAbility,Person,Home,,positive,UseAction,ScreenSize,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/ae876c5aa5d93e17b49953b7c1d4a99d,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Very fast uploads and downloads. Great picture and sound quality.'},positive,WatchAction,MediaObject,ScreenQuality,WatchingAbility,Person,Universal,,positive,WatchAction,ScreenQuality,WatchingAbility,Person,Universal,MediaObject,both
http://linked.aub.edu.lb/actionrec/Review/21a7468a66a4f3d6792c149ef3269783,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'The syatem is fast and no regret on investing on this product. I use it for my photo and video editing. Worth every penny.'},positive,EditAction,MediaObject,Speed,EditingAbility,Person,Universal,,positive,EditAction,Speed,EditingAbility,Person,Universal,MediaObject,both
http://linked.aub.edu.lb/actionrec/Review/188744707066577aa1211b30844b85ec,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Amazing laptop for the price. Great display and software for performance including the predator performance settings and rgb customization.'},positive,WorkAction,WorkTasks,Software,WorkingAbility,Person,Universal,,positive,WorkAction,Software,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/c2f7684f78733cf23317073a9e91ae63,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Arrived in one piece and I have to say that this is a power  house when it comes to gaming. I keep the system mode on performance and it runs perfect.'},positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Home,,positive,RunAction,Processor,RunningAbility,Person,Universal,Leisure,both
